"SQLServer","Version","Build","FileVersion","Description","Link","ReleaseDate","SP","CU","HF","RTM","CTP","New","Withdrawn"
"2005","9.0","9.0.2164","2005.90.2164.0","FIX: Error message when the Replication Merge Agent runs in SQL Server 2005: ""Source: MSSQL_REPL, Error number: MSSQL_REPL-2147199402""","https://support.microsoft.com/en-us/help/919929","2006-10-26","","","","","","",""
"2005","9.0","9.0.2164","2005.90.2164.0","FIX: You may receive an error message when you manually define a Back Up Database task in SQL Server 2005 to back up the transaction log","https://support.microsoft.com/en-us/help/921003","2006-08-29","","","","","","",""
"2005","9.0","9.0.2164","2005.90.2164.0","FIX: System performance may be slow when an application submits many queries against a SQL Server 2005 database that uses simple parameterization","https://support.microsoft.com/en-us/help/920206","2006-09-26","","","","","","",""
"2005","9.0","9.0.2164","2005.90.2164.0","FIX: A query plan is not cached in SQL Server 2005 when the text of the hint is a large object","https://support.microsoft.com/en-us/help/918882","2006-09-06","","","","","","",""
"2005","9.0","9.0.2164","2005.90.2164.0","FIX: Memory usage of the compiled query plan may unexpectedly increase in SQL Server 2005","https://support.microsoft.com/en-us/help/919636","2006-07-26","","","","","","",""
"2005","9.0","9.0.2164","2005.90.2164.0","FIX: The BULK INSERT statement may not return any errors when you try to import data from a text file to a table by using the BULK INSERT statement in Microsoft SQL Server 2005","https://support.microsoft.com/en-us/help/919775","2006-08-09","","","","","","",""
"2005","9.0","9.0.2156","2005.90.2156.0","FIX: The value of the automatic growth increment of a database file may be very large in SQL Server 2005 with Service Pack 1","https://support.microsoft.com/en-us/help/919611","2006-07-26","","","","","","",""
"2005","9.0","9.0.2153","2005.90.2153.0","Cumulative hotfix package (build 2153) for SQL Server 2005 is available","https://support.microsoft.com/en-us/help/918222","2006-09-14","","","TRUE","","","",""
"2005","9.0","9.0.2153","2005.90.2153.0","FIX: You may receive an error message when you install the cumulative hotfix package (build 2153) for SQL Server 2005","https://support.microsoft.com/en-us/help/919224","2006-05-23","","","TRUE","","","",""
"2005","9.0","9.0.2050","2005.90.2050.0","FIX: A script task or a script component may not run correctly when you run an SSIS package in SQL Server 2005 build 2047","https://support.microsoft.com/en-us/help/932555","2007-07-11","","","","","","",""
"2005","9.0","9.0.2047","2005.90.2047.0","SQL Server 2005 Service Pack 1 (SP1)","http://www.microsoft.com/downloads/details.aspx?FamilyID=CB6C71EA-D649-47FF-9176-E7CAC58FD4BC","2006-04-18","TRUE","","","","","",""
"2005","9.0","9.0.2040","2005.90.2040.0","SQL Server 2005 Service Pack 1 (SP1) CTP March 2006","","2006-03-12","","","","","TRUE","",""
"2005","9.0","9.0.2029","2005.90.2029.0","SQL Server 2005 Service Pack 1 (SP1) Beta","","","","","","","TRUE","",""
"2005","9.0","9.0.1561","2005.90.1561.0","FIX: A script task or a script component may not run correctly when you run an SSIS package in SQL Server 2005 build 1500 and later builds","https://support.microsoft.com/en-us/help/932556","2007-07-11","","","","","","",""
"2005","9.0","9.0.1558","2005.90.1558.0","FIX: Error message when you restore a transaction-log backup that is generated in SQL Server 2000 SP4 to an instance of SQL Server 2005: ""Msg 3456, Level 16, State 1, Line 1. Could not redo log record""","https://support.microsoft.com/en-us/help/926493","2007-01-04","","","","","","",""
"2005","9.0","9.0.1554","2005.90.1554.0","FIX: When you query through a view that uses the ORDER BY clause in SQL Server 2005, the result is still returned in random order","https://support.microsoft.com/en-us/help/926292","2007-06-26","","","","","","",""
"2005","9.0","9.0.1551","2005.90.1551.0","FIX: Error message when you schedule some SQL Server 2005 Integration Services packages to run as jobs: ""Package <PackageName> has been cancelled""","https://support.microsoft.com/en-us/help/922527","2007-01-22","","","","","","",""
"2005","9.0","9.0.1551","2005.90.1551.0","FIX: After you detach a Microsoft SQL Server 2005 database that resides on network-attached storage, you cannot reattach the SQL Server database","https://support.microsoft.com/en-us/help/922804","2006-11-22","","","","","","",""
"2005","9.0","9.0.1550","2005.90.1550.0","FIX: The value of the automatic growth increment of a database file may be very large in SQL Server 2005","https://support.microsoft.com/en-us/help/917887","2006-07-26","","","","","","",""
"2005","9.0","9.0.1550","2005.90.1550.0","FIX: You receive an error message when you try to create a differential database backup in SQL Server 2005","https://support.microsoft.com/en-us/help/921106","2006-11-22","","","","","","",""
"2005","9.0","9.0.1547","2005.90.1547.0","FIX: You notice additional random trailing character in values when you retrieve the values from a fixed-size character column or a fixed-size binary column of a table in SQL Server 2005","https://support.microsoft.com/en-us/help/918276","2006-11-20","","","","","","",""
"2005","9.0","9.0.1545","2005.90.1545.0","FIX: SQL Server 2005 performance may be slower than SQL Server 2000 performance when you use an API server cursor","https://support.microsoft.com/en-us/help/917905","2006-08-14","","","","","","",""
"2005","9.0","9.0.1541","2005.90.1541.0","FIX: Error message when you use a server-side cursor to run a large complex query in SQL Server 2005: ""Error: 8623, Severity: 16, State: 1 The query processor ran out of internal resources""","https://support.microsoft.com/en-us/help/917888","2006-11-22","","","","","","",""
"2005","9.0","9.0.1541","2005.90.1541.0","FIX: You may receive more than 100,000 page faults when you try to back up a SQL Server 2005 database that contains hundreds of files and file groups","https://support.microsoft.com/en-us/help/917971","2006-11-22","","","","","","",""
"2005","9.0","9.0.1539","2005.90.1539.0","FIX: SQL Server 2005 system performance may be slow when you use a keyset-driven cursor to execute a FETCH statement","https://support.microsoft.com/en-us/help/917738","2006-08-11","","","","","","",""
"2005","9.0","9.0.1538","2005.90.1538.0","FIX: The SQL Server 2005 SqlCommandBuilder.DeriveParameters method returns an exception when the input parameter is a XML parameter that has an associated XSD from an SQL schema","https://support.microsoft.com/en-us/help/917824","2006-07-26","","","","","","",""
"2005","9.0","9.0.1536","2005.90.1536.0","FIX: The monitor server does not monitor all primary servers and secondary servers when you configure log shipping in SQL Server 2005","https://support.microsoft.com/en-us/help/917016","2006-07-26","","","","","","",""
"2005","9.0","9.0.1534","2005.90.1534.0","FIX: When you run the ""dbcc dbreindex"" command or the ""alter index"" command, some transactions are not replicated to the subscribers in a transactional replication in SQL Server 2005","https://support.microsoft.com/en-us/help/916706","2007-05-15","","","","","","",""
"2005","9.0","9.0.1533","2005.90.1533.0","FIX: Errors may be generated in the tempdb database when you create and then drop many temporary tables in SQL Server 2005","https://support.microsoft.com/en-us/help/916086","2006-07-26","","","","","","",""
"2005","9.0","9.0.1532","2005.90.1532.0","FIX: Indexes may grow very large when you insert a row into a table and then update the same row in SQL Server 2005","https://support.microsoft.com/en-us/help/916046","2007-01-09","","","","","","",""
"2005","9.0","9.0.1531","2005.90.1531.0","FIX: The internal deadlock monitor may not detect a deadlock between two or more sessions in SQL Server 2005","https://support.microsoft.com/en-us/help/915918","","","","","","","",""
"2005","9.0","9.0.1528","2005.90.1528.0","FIX: When you start a merge agent, synchronization between the subscriber and the publisher takes a long time to be completed in SQL Server 2005","https://support.microsoft.com/en-us/help/915309","2007-01-15","","","","","","",""
"2005","9.0","9.0.1528","2005.90.1528.0","FIX: The CPU usage of the server reaches 100% when many DML activities occur in SQL Server 2005","https://support.microsoft.com/en-us/help/915308","2007-01-04","","","","","","",""
"2005","9.0","9.0.1528","2005.90.1528.0","FIX: You experience a slow uploading process if conflicts occur when many merge agents upload changes to the publishers at the same time in SQL Server 2005","https://support.microsoft.com/en-us/help/915307","2007-01-11","","","","","","",""
"2005","9.0","9.0.1528","2005.90.1528.0","FIX: The merge agent fails and a ""permission denied"" error message is logged when you synchronize a SQL Server 2005-based merge publication","https://support.microsoft.com/en-us/help/915306","2007-01-08","","","","","","",""
"2005","9.0","9.0.1528","2005.90.1528.0","FIX: Error message when an ADO.NET-connected application tries to reuse a connection from the connection pool in SQL Server 2005: ""The request failed to run because the batch is aborted""","https://support.microsoft.com/en-us/help/915112","2006-07-26","","","","","","",""
"2005","9.0","9.0.1519","2005.90.1519.0","FIX: The merge agent does not use a specified custom user update to handle conflicting UPDATE statements in SQL Server 2005","https://support.microsoft.com/en-us/help/913494","2007-01-20","","","","","","",""
"2005","9.0","9.0.1518","2005.90.1518.0","FIX: A SQL Server login may have more permissions when you log on to an instance of SQL Server 2005","https://support.microsoft.com/en-us/help/913941","2006-09-22","","","","","","",""
"2005","9.0","9.0.1518","2005.90.1518.0","FIX: An incorrect result may appear in the subscribing database when you set database mirroring for a database and database failover occurs in SQL Server 2005","https://support.microsoft.com/en-us/help/912472","2006-07-26","","","","","","",""
"2005","9.0","9.0.1518","2005.90.1518.0","FIX: You may receive error messages when you use the sp_cursoropen statement to open a cursor on a user-defined stored procedure in SQL Server 2005","https://support.microsoft.com/en-us/help/913371","2006-07-26","","","","","","",""
"2005","9.0","9.0.1514","2005.90.1514.0","FIX: The replication on the server does not work any longer when you manually fail over databases in SQL Server 2005","https://support.microsoft.com/en-us/help/912471","2006-07-26","","","","","","",""
"2005","9.0","9.0.1503","2005.90.1503.0","FIX: You may receive an access violation error message when you run a SELECT query in SQL Server 2005","https://support.microsoft.com/en-us/help/911662","2006-07-26","","","","","","",""
"2005","9.0","9.0.1502","2005.90.1502.0","FIX: You cannot restore the log backups on the mirror server after you remove database mirroring for the mirror database in SQL Server 2005","https://support.microsoft.com/en-us/help/915793","2006-07-26","","","","","","",""
"2005","9.0","9.0.1500","2005.90.1500.0","FIX: Error message when you run certain queries or certain stored procedures in SQL Server 2005: ""A severe error occurred on the current command""","https://support.microsoft.com/en-us/help/910416","2006-06-01","","","","","","",""
